
id,response
tt6263850,"{'Title': 'Deadpool & Wolverine', 'Year': '2024', 'Rated': 'R', 'Released': '26 Jul 2024', 'Runtime': '128 min', 'Genre': 'Action, Adventure, Comedy', 'Director': 'Shawn Levy', 'Writer': 'Ryan Reynolds, Rhett Reese, Paul Wernick', 'Actors': 'Ryan Reynolds, Hugh Jackman, Emma Corrin', 'Plot': 'Deadpool is offered a place in the Marvel Cinematic Universe by the Time Variance Authority, but instead recruits a variant of Wolverine to save his universe from extinction.', 'Language': 'English, French, Spanish', 'Country': 'United States, United Kingdom, New Zealand, Canada', 'Awards': '18 wins & 53 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZTk5ODY0MmQtMzA3Ni00NGY1LThiYzItZThiNjFiNDM4MTM3XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '56/100'}], 'Metascore': '56', 'imdbRating': '7.6', 'imdbVotes': '480,069', 'imdbID': 'tt6263850', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$636,745,858', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt18259086,"{'Title': 'Sonic the Hedgehog 3', 'Year': '2024', 'Rated': 'PG', 'Released': '20 Dec 2024', 'Runtime': '110 min', 'Genre': 'Action, Adventure, Comedy', 'Director': 'Jeff Fowler', 'Writer': 'Pat Casey, Josh Miller, John Whittington', 'Actors': 'Jim Carrey, Ben Schwartz, Keanu Reeves', 'Plot': 'Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance.', 'Language': 'English, Spanish, Japanese, French', 'Country': 'United States, Japan', 'Awards': '1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMjZjNjE5NDEtOWJjYS00Mjk2LWI1ZDYtOWI1ZWI3MzRjM2UzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '56/100'}], 'Metascore': '56', 'imdbRating': '6.9', 'imdbVotes': '60,288', 'imdbID': 'tt18259086', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$236,115,100', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt24515124,"{'Title': 'Winter Spring Summer or Fall', 'Year': '2024', 'Rated': 'R', 'Released': '06 Jun 2024', 'Runtime': '97 min', 'Genre': 'Drama, Romance', 'Director': 'Tiffany Paulsen', 'Writer': 'Dan Schoffer', 'Actors': 'Jenna Ortega, Percy Hynes White, Adam Rodriguez', 'Plot': 'Remi and Barnes, two very different teenagers, meet by chance in the winter of their senior year, then spend four days together over the course of a year that will change their lives forever.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZmQ2MGRhYWQtZjQ4Ni00Y2EyLWI2OGQtOTYzNDkwZGU1NmI4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}], 'Metascore': 'N/A', 'imdbRating': '6.7', 'imdbVotes': '380', 'imdbID': 'tt24515124', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt18412256,"{'Title': 'Alien: Romulus', 'Year': '2024', 'Rated': 'R', 'Released': '16 Aug 2024', 'Runtime': '119 min', 'Genre': 'Horror, Sci-Fi, Thriller', 'Director': 'Fede Alvarez', 'Writer': ""Dan O'Bannon, Ronald Shusett, Fede Alvarez"", 'Actors': 'Cailee Spaeny, David Jonsson, Archie Renaux', 'Plot': 'While scavenging the deep ends of a derelict space station, a group of young space colonists come face to face with the most terrifying life form in the universe.', 'Language': 'English', 'Country': 'United Kingdom, United States, Hungary, Australia, New Zealand, Canada', 'Awards': 'Nominated for 1 Oscar. 13 wins & 44 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDU0NjcwOGQtNjNjOS00NzQ3LWIwM2YtYWVmODZjMzQzN2ExXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}], 'Metascore': '64', 'imdbRating': '7.1', 'imdbVotes': '236,207', 'imdbID': 'tt18412256', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$105,313,091', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt4772188,"{'Title': 'Flow', 'Year': '2024', 'Rated': 'PG', 'Released': '14 Feb 2025', 'Runtime': '85 min', 'Genre': 'Animation, Adventure, Family', 'Director': 'Gints Zilbalodis', 'Writer': 'Gints Zilbalodis, Matiss Kaza, Ron Dyens', 'Actors': 'N/A', 'Plot': 'Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences.', 'Language': 'None', 'Country': 'Latvia, Belgium, France', 'Awards': 'Won 1 Oscar. 54 wins & 72 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOTM5ODBlOTAtYjcwZi00YzkzLWIzODEtMTM2MTZlNDFmMWU2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '87/100'}], 'Metascore': '87', 'imdbRating': '7.9', 'imdbVotes': '70,276', 'imdbID': 'tt4772188', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$4,781,272', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt1745960,"{'Title': 'Top Gun: Maverick', 'Year': '2022', 'Rated': 'PG-13', 'Released': '27 May 2022', 'Runtime': '130 min', 'Genre': 'Action, Drama', 'Director': 'Joseph Kosinski', 'Writer': 'Jim Cash, Jack Epps Jr., Peter Craig', 'Actors': 'Tom Cruise, Jennifer Connelly, Miles Teller', 'Plot': 'The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.', 'Language': 'English', 'Country': 'United States', 'Awards': 'Won 1 Oscar. 111 wins & 238 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '78/100'}], 'Metascore': '78', 'imdbRating': '8.2', 'imdbVotes': '754,892', 'imdbID': 'tt1745960', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$718,732,821', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt29268110,"{'Title': 'Smile 2', 'Year': '2024', 'Rated': 'R', 'Released': '18 Oct 2024', 'Runtime': '127 min', 'Genre': 'Horror, Mystery, Thriller', 'Director': 'Parker Finn', 'Writer': 'Parker Finn', 'Actors': 'Naomi Scott, Rosemarie DeWitt, Lukas Gage', 'Plot': 'About to embark on a world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her past.', 'Language': 'English', 'Country': 'United States, Canada', 'Awards': '3 wins & 13 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYTg5OTMyMGMtYzMwNC00NDMyLWE0OGUtMTQ1ODcwM2FjOTM4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}], 'Metascore': '67', 'imdbRating': '6.7', 'imdbVotes': '101,852', 'imdbID': 'tt29268110', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$69,012,586', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15042300,"{'Title': 'On Swift Horses', 'Year': '2024', 'Rated': 'N/A', 'Released': '07 Sep 2024', 'Runtime': '117 min', 'Genre': 'Drama', 'Director': 'Daniel Minahan', 'Writer': 'Bryce Kass, Shannon Pufahl', 'Actors': 'Daisy Edgar-Jones, Jacob Elordi, Will Poulter', 'Plot': ""Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible."", 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNWFjOTk2MTgtNmQ1Ny00Yjk1LTgwOTgtNTc0YTcyNTczMzdlXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Rotten Tomatoes', 'Value': '52%'}], 'Metascore': 'N/A', 'imdbRating': 'N/A', 'imdbVotes': '77', 'imdbID': 'tt15042300', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11552344,"{'Title': 'Murder at Yellowstone City', 'Year': '2022', 'Rated': 'N/A', 'Released': '24 Jun 2022', 'Runtime': '127 min', 'Genre': 'Crime, Drama, Mystery', 'Director': 'Richard Gray', 'Writer': 'Eric Belgau', 'Actors': 'Isaiah Mustafa, Zach McGowan, Thomas Jane', 'Plot': 'A former slave arrives in Yellowstone City, Montana, a desolate former boomtown now on the decline, looking for a place to call home. On that same day, a local prospector discovers gold - and is murdered.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMzcwMTAwNjEtZjUzOS00ODk4LTg1MzMtM2JkNmYyODZjYTc5XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '45/100'}], 'Metascore': '45', 'imdbRating': '5.3', 'imdbVotes': '2,787', 'imdbID': 'tt11552344', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt10545296,"{'Title': 'The Hunger Games: The Ballad of Songbirds & Snakes', 'Year': '2023', 'Rated': 'PG-13', 'Released': '17 Nov 2023', 'Runtime': '157 min', 'Genre': 'Action, Adventure, Drama', 'Director': 'Francis Lawrence', 'Writer': 'Michael Lesslie, Michael Arndt, Suzanne Collins', 'Actors': 'Rachel Zegler, Tom Blyth, Viola Davis', 'Plot': 'Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.', 'Language': 'English', 'Country': 'United States, Canada', 'Awards': '7 wins & 27 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZDk2YjNhYzEtYzg2ZC00OWEwLWJhYzgtMGUzMWVjNDFmYzI5XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '54/100'}], 'Metascore': '54', 'imdbRating': '6.7', 'imdbVotes': '158,342', 'imdbID': 'tt10545296', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$166,350,594', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11866324,"{'Title': 'Prey', 'Year': '2022', 'Rated': 'R', 'Released': '05 Aug 2022', 'Runtime': '100 min', 'Genre': 'Action, Adventure, Horror', 'Director': 'Dan Trachtenberg', 'Writer': 'Patrick Aison, Dan Trachtenberg, Jim Thomas', 'Actors': 'Amber Midthunder, Dakota Beavers, Dane DiLiegro', 'Plot': 'Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.', 'Language': 'English, French', 'Country': 'United States', 'Awards': 'Won 1 Primetime Emmy. 12 wins & 44 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMWVjYTBlYjktODhjZS00OTUyLTg4MzctODI4MTkyNDE5YzY0XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '71/100'}], 'Metascore': '71', 'imdbRating': '7.1', 'imdbVotes': '243,640', 'imdbID': 'tt11866324', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14961016,"{'Title': ""I'm Still Here"", 'Year': '2024', 'Rated': 'PG-13', 'Released': '07 Feb 2025', 'Runtime': '137 min', 'Genre': 'Biography, Drama, History', 'Director': 'Walter Salles', 'Writer': 'Murilo Hauser, Heitor Lorega, Marcelo Rubens Paiva', 'Actors': 'Fernanda Torres, Fernanda Montenegro, Selton Mello', 'Plot': ""A mother is forced to reinvent herself when her family's life is shattered by an act of arbitrary violence during the tightening grip of a military dictatorship in Brazil, 1971."", 'Language': 'Portuguese', 'Country': 'Brazil, France', 'Awards': 'Won 1 Oscar. 50 wins & 60 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BM2FjMjBiZjgtZDkyYy00YTRlLTk5N2QtODE2ZWIyYWE0Yzg0XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Metacritic', 'Value': '85/100'}], 'Metascore': '85', 'imdbRating': '8.6', 'imdbVotes': '86,641', 'imdbID': 'tt14961016', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$5,206,915', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt19861162,"{'Title': 'The Return', 'Year': '2024', 'Rated': 'R', 'Released': '06 Dec 2024', 'Runtime': '116 min', 'Genre': 'Adventure, Drama, History', 'Director': 'Uberto Pasolini', 'Writer': 'John Collee, Edward Bond, Uberto Pasolini', 'Actors': 'Charlie Plummer, Marwan Kenzari, Claudio Santamaria', 'Plot': 'After 20 years Odysseus finally returns to Ithaca, where he finds his wife held prisoner by suitors vying to be king and his son facing death at their hands. To win back his family and all he has lost, Odysseus must rediscover his...', 'Language': 'English', 'Country': 'Italy, Greece, United Kingdom, France', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDNlNzQ5NDAtYTdlZC00YTRiLTg0ZWUtMmY5NWYyNzdiYTYyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '67/100'}], 'Metascore': '67', 'imdbRating': '6.2', 'imdbVotes': '7,480', 'imdbID': 'tt19861162', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$703,979', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt17279496,"{'Title': 'Civil War', 'Year': '2024', 'Rated': 'R', 'Released': '12 Apr 2024', 'Runtime': '109 min', 'Genre': 'Action, Thriller', 'Director': 'Alex Garland', 'Writer': 'Alex Garland', 'Actors': 'Kirsten Dunst, Wagner Moura, Cailee Spaeny', 'Plot': 'In a dystopian future, four journalists travel across the United States during a nation-wide conflict. While trying to survive, they aim to reach the White House to interview the president before he is overthrown.', 'Language': 'English', 'Country': 'United States, United Kingdom, Finland', 'Awards': '7 wins & 64 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYTkzMjc0YzgtY2E0Yi00NDBlLWI0MWUtODY1ZjExMDAyOWZiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '75/100'}], 'Metascore': '75', 'imdbRating': '7.0', 'imdbVotes': '235,080', 'imdbID': 'tt17279496', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$68,756,072', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15239678,"{'Title': 'Dune: Part Two', 'Year': '2024', 'Rated': 'PG-13', 'Released': '01 Mar 2024', 'Runtime': '166 min', 'Genre': 'Action, Adventure, Drama', 'Director': 'Denis Villeneuve', 'Writer': 'Denis Villeneuve, Jon Spaihts, Frank Herbert', 'Actors': 'Timothée Chalamet, Zendaya, Rebecca Ferguson', 'Plot': 'Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible fu...', 'Language': 'English', 'Country': 'United States, Canada, United Arab Emirates, Hungary, Italy, New Zealand, Jordan, Gambia', 'Awards': 'Won 2 Oscars. 111 wins & 379 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '79/100'}], 'Metascore': '79', 'imdbRating': '8.5', 'imdbVotes': '626,461', 'imdbID': 'tt15239678', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$282,144,358', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt26047818,"{'Title': 'Anyone But You', 'Year': '2023', 'Rated': 'R', 'Released': '22 Dec 2023', 'Runtime': '103 min', 'Genre': 'Comedy, Romance', 'Director': 'Will Gluck', 'Writer': 'Ilana Wolpert, Will Gluck', 'Actors': 'Sydney Sweeney, Glen Powell, Alexandra Shipp', 'Plot': ""After an amazing first date, Bea and Ben's fiery attraction turns ice-cold--until they find themselves unexpectedly reunited at a wedding in Australia. So they do what any two mature adults would do: pretend to be a couple."", 'Language': 'English', 'Country': 'Australia, United States', 'Awards': '1 win & 4 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZWUxYTFhMzItMmE0ZC00ODgzLTkwZWItOGUwMTI1YjQwMDJjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '52/100'}], 'Metascore': '52', 'imdbRating': '6.1', 'imdbVotes': '136,339', 'imdbID': 'tt26047818', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$88,319,668', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11083552,"{'Title': 'Wrath of Man', 'Year': '2021', 'Rated': 'R', 'Released': '07 May 2021', 'Runtime': '119 min', 'Genre': 'Action, Crime, Thriller', 'Director': 'Guy Ritchie', 'Writer': 'Nicolas Boukhrief, Éric Besnard, Guy Ritchie', 'Actors': 'Jason Statham, Holt McCallany, Josh Hartnett', 'Plot': 'A mysteriously stoic character is hired as a security guard by a cash truck company responsible for transporting a lot of money around Los Angeles each week.', 'Language': 'English, Spanish, Arabic', 'Country': 'United Kingdom, United States', 'Awards': '1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BODE4ZGY4OTktNDBjMy00NGVkLTk5YWUtNjA3NGU3MTA5NzM0XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '57/100'}], 'Metascore': '57', 'imdbRating': '7.1', 'imdbVotes': '221,884', 'imdbID': 'tt11083552', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$27,466,489', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9603212,"{'Title': 'Mission: Impossible - Dead Reckoning Part One', 'Year': '2023', 'Rated': 'PG-13', 'Released': '12 Jul 2023', 'Runtime': '163 min', 'Genre': 'Action, Adventure, Thriller', 'Director': 'Christopher McQuarrie', 'Writer': 'Bruce Geller, Christopher McQuarrie, Erik Jendresen', 'Actors': 'Tom Cruise, Hayley Atwell, Ving Rhames', 'Plot': 'Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.', 'Language': 'English, French, Italian, Russian', 'Country': 'United States', 'Awards': 'Nominated for 2 Oscars. 18 wins & 67 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BN2U4OTdmM2QtZTkxYy00ZmQyLTg2N2UtMDdmMGJmNDhlZDU1XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}], 'Metascore': '81', 'imdbRating': '7.6', 'imdbVotes': '283,061', 'imdbID': 'tt9603212', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$172,640,980', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12908150,"{'Title': 'The Life of Chuck', 'Year': '2024', 'Rated': 'N/A', 'Released': '06 Sep 2024', 'Runtime': '110 min', 'Genre': 'Drama, Fantasy, Sci-Fi', 'Director': 'Mike Flanagan', 'Writer': 'Mike Flanagan, Stephen King', 'Actors': 'Lauren LaVera, Harvey Guillén, Karen Gillan', 'Plot': ""A life-affirming, genre-bending story based on Stephen King's novella about three chapters in the life of an ordinary man named Charles Krantz."", 'Language': 'English', 'Country': 'United States', 'Awards': '1 win', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjc5Mjk3NzEtMDk5MC00MjUyLThjNDgtNDIzOGM3OTg3N2ZkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}], 'Metascore': 'N/A', 'imdbRating': '7.8', 'imdbVotes': '376', 'imdbID': 'tt12908150', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
